id,author,id,authorThumb,text,likes,time,timestamp,edited,hasReplies,,numReplies,reply.id,,,,,
,,,,,,,,,,,,Ugzd6eRdCn0eIlIztgh4AaABAg.93MxkwLoB5293RJjdmaAZg,Tristian Lowe,/channel/UCywI5zjgX3lXloQX8g-U1ug,https://yt3.ggpht.com/a/AGF-l785LTuJ3an64wFCaelzFAIsGbSVKkba4jSPOg=s32-c-k-c0xffffffff-no-rj-mo,@Randy Louis ww2 had nothing to do with U.S. U.S was brought into ww2 when japan bombed pearl harbor. So how we start ww2?,
,,,,,,,,,,,,Ugzd6eRdCn0eIlIztgh4AaABAg.93MxkwLoB5293ROsw2TtiW,Natty Rebel,/channel/UCJSv_r7_eKN1deVBreCDiug,https://yt3.ggpht.com/a/AGF-l78g74Pjold9TvJZinEIjgr-i3BO5oMJBUVbXQ=s32-c-k-c0xffffffff-no-rj-mo,Moses O. \nThat’s your understanding \nEvery country going to war or fighting war has an interest to protect! You saw it as nothing do you know how many foreigners that are being killed in the Middle East because of hatred of western society? It is countries in the Middle East are sponsoring boko haram terrorists in Nigeria and three other countries!,
,,,,,,,,,,,,Ugzd6eRdCn0eIlIztgh4AaABAg.93MxkwLoB5293RQotbeKpO,Layla W,/channel/UCy4wEn5V0LHCIC40yIQh9KA,https://yt3.ggpht.com/a/AGF-l7_cQ6l5RydeYXwh_8Wngibyvwdz9fxLDqn59Q=s32-c-k-c0xffffffff-no-rj-mo,@Edin Haskic and you're right there life doesn't mean anything to them look at how they treat their own soldiers they don't even take care of their own people,
,,,,,,,,,,,,Ugzd6eRdCn0eIlIztgh4AaABAg.93MxkwLoB5293RY8YJIjIx,Teuku Fathurrahman,/channel/UCCY2zM12WrKNT1BdJT4EgZQ,https://yt3.ggpht.com/a/AGF-l7-ozjLW6INu9nmT_VHUD_ceXsF9Vdpl6ltPlA=s32-c-k-c0xffffffff-no-rj-mo,We American dont care. We love war,
,,,,,,,,,,,,Ugzd6eRdCn0eIlIztgh4AaABAg.93MxkwLoB5293RYug1GEM3,Deifan,/channel/UCCNv5toXUGKiF0p6yQFTrqg,https://yt3.ggpht.com/a/AGF-l7905xfEMGinSBzz68AAmF8d7wVvixqH6xZIaw=s32-c-k-c0xffffffff-no-rj-mo,@Levi Kim ww1 caused by allied powers led to ww2,
,,,,,,,,,,,,Ugzd6eRdCn0eIlIztgh4AaABAg.93MxkwLoB5293RZRCgJBJg,Jane Doe,/channel/UCE11GwIVWDJCRa1lHCJf9kg,https://yt3.ggpht.com/a/AGF-l780-tXijD1c-_5Q3uafmNKUmraRVCLqWA_mLA=s32-c-k-c0xffffffff-no-rj-mo,"Moses o, I'm an 11 year old girl idiot",
,,,,,,,,,,,,Ugzd6eRdCn0eIlIztgh4AaABAg.93MxkwLoB5293R_HirvQbc,Zachary Bolden,/channel/UCMMIj6_1AFNWJGHvLtwHmXw,https://yt3.ggpht.com/a/AGF-l7-_Hn0jAF41PxprDRmZaJzHnpod3WdDVdwBPQ=s32-c-k-c0xffffffff-no-rj-mo,Randy Louis  go to school nerd Germany started WW2,
,,,,,,,,,,,,Ugzd6eRdCn0eIlIztgh4AaABAg.93MxkwLoB5293R_McfjCTZ,Runitup Monte,/channel/UCAEx8oGac2hUwWWin8RtntQ,https://yt3.ggpht.com/a/AGF-l7_3lIIcgOX3MS5htnB55zC_FCp5HoxDLx9KJw=s32-c-k-c0xffffffff-no-rj-mo,Jane Doe you’re right it’s fighting for oil,
,,,,,,,,,,,,Ugzd6eRdCn0eIlIztgh4AaABAg.93MxkwLoB5293Ra76gFzZy,Jane Doe,/channel/UCE11GwIVWDJCRa1lHCJf9kg,https://yt3.ggpht.com/a/AGF-l780-tXijD1c-_5Q3uafmNKUmraRVCLqWA_mLA=s32-c-k-c0xffffffff-no-rj-mo,Runitup monte it's not for oil it's for freedom,
,,,,,,,,,,,,Ugzd6eRdCn0eIlIztgh4AaABAg.93MxkwLoB5293RbWkB5xRL,Levi Kim,/channel/UC-T7TzKEZI7FVB5EBJ31veg,https://yt3.ggpht.com/a/AGF-l7_x_WKitSGSaYvuMUSHafWzran99giKy7goYA=s32-c-k-c0xffffffff-no-rj-mo,@Deifan Care to explain (cause I'm alittle confused)?,
,,,,,,,,,,,,Ugzd6eRdCn0eIlIztgh4AaABAg.93MxkwLoB5293Rh9DkKbbD,Mike S,/channel/UCIqUWPHgSKyzQAklmYd2TOw,https://yt3.ggpht.com/a/AGF-l7-J70aWGJx871aBzRzxBhHqs8FAzb93SDvIkA=s32-c-k-c0xffffffff-no-rj-mo,Well they’ll be dying in the interest of the Rothschild’s banker wars that only make them more $$$.,
,,,,,,,,,,,,Ugzd6eRdCn0eIlIztgh4AaABAg.93MxkwLoB5293RhE7ThV3q,Mike S,/channel/UCIqUWPHgSKyzQAklmYd2TOw,https://yt3.ggpht.com/a/AGF-l7-J70aWGJx871aBzRzxBhHqs8FAzb93SDvIkA=s32-c-k-c0xffffffff-no-rj-mo,"Blood for Gold-Oil-Drugs, the Service of the United Snakes Government.",
,,,,,,,,,,,,Ugzd6eRdCn0eIlIztgh4AaABAg.93MxkwLoB5293RhQ2f4ydx,Mike S,/channel/UCIqUWPHgSKyzQAklmYd2TOw,https://yt3.ggpht.com/a/AGF-l7-J70aWGJx871aBzRzxBhHqs8FAzb93SDvIkA=s32-c-k-c0xffffffff-no-rj-mo,"Jane, ya brain dead fkn sleeple you are. lol",
,,,,,,,,,,,,Ugzd6eRdCn0eIlIztgh4AaABAg.93MxkwLoB5293RkF313jDy,Sowvvylee,/channel/UCot_hCkzHYRs8ULLE4YD8xA,https://yt3.ggpht.com/a/AGF-l78oIll1s0_eifD1bTz8ykmxkUM1iCkVjjotTg=s32-c-k-c0xffffffff-no-rj-mo,I would've allied with Iran 💁,
,,,,,,,,,,,,Ugzd6eRdCn0eIlIztgh4AaABAg.93MxkwLoB5293RlsL3rGRc,L.Ginkhomang Haokip,/channel/UCnHA6sO2vDcdM6EQ2WHSJqg,https://yt3.ggpht.com/a/AGF-l79SBPVSvIvfO85xwEo3H5e2Vyt1vSsnwCk4Yw=s32-c-k-c0xffffffff-no-rj-mo,Moses O. I wish life will be that simple...nobody owned a Ferrari or libe a luxury life like a drawn lottery...everybody suffer man!,
,,,,,,,,,,,,Ugzd6eRdCn0eIlIztgh4AaABAg.93MxkwLoB5293RnYbP29en,Kevin Zhang,/channel/UCPYI8Q3h6DtGde98uZS-j_g,https://yt3.ggpht.com/a/AGF-l78O62vkVr07OZF0xfFRhRhXCdSMVFOQI3XfJQ=s32-c-k-c0xffffffff-no-rj-mo,They've died for less - in Vietnam and Korea.,
,,,,,,,,,,,,Ugzd6eRdCn0eIlIztgh4AaABAg.93MxkwLoB5293RpdhveNzg,FinnishFolksman,/channel/UChEMrJTgUSpnsb4VrPVr0qw,https://yt3.ggpht.com/a/AGF-l78VTDWR1wwEKKICuiwe9EN1RNS9FwWUsSIH=s32-c-k-c0xffffffff-no-rj-mo,Aint no war coming. Everyone is overexaggerating,
,,,,,,,,,,,,Ugzd6eRdCn0eIlIztgh4AaABAg.93MxkwLoB5293Rrgq86Paw,Huff Boy,/channel/UCggN7cN4pg8I7Dv7s2SFl1g,https://yt3.ggpht.com/a/AGF-l79RgTOIEZkObBYCn9T6z7vVy_E1RQjJoQnv7A=s32-c-k-c0xffffffff-no-rj-mo,@Sowvvylee Why?,
,,,,,,,,,,,,Ugzd6eRdCn0eIlIztgh4AaABAg.93MxkwLoB5293U-EoSx6wW,celtic barbarian,/channel/UCSdW6f5vC0ImLev3dmFX-rQ,https://yt3.ggpht.com/a/AGF-l78BEFVubVK7hFQWSGKbjomVsV85l9VZ7M6lxQ=s32-c-k-c0xffffffff-no-rj-mo,@Jane Doe \nYou are a brain dead phuk wit .\nNo one is attacking your phuked up country  .,
,,,,,,,,,,,,Ugzd6eRdCn0eIlIztgh4AaABAg.93MxkwLoB5293U4quGef-X,Lochlan Penrose,/channel/UCe9YE0hg5mDJqLChK9OrNSw,https://yt3.ggpht.com/a/AGF-l79MIpGb7sy9BtmMG-_XWJg-CtLaOMxt4lOrZg=s32-c-k-c0xffffffff-no-rj-mo,Well we are powerless to stop it I'm afraid,
,,,,,,,,,,,,Ugzd6eRdCn0eIlIztgh4AaABAg.93MxkwLoB5293U5N-CKhLf,Emma Hurley,/channel/UC4twrh3E-K7bB3hhNZzVCOg,https://yt3.ggpht.com/a/AGF-l79CgePbZ9jvHldljNKxPjUy4hY-RQpNjJ9rQw=s32-c-k-c0xffffffff-no-rj-mo,too many young ppl will lose their lives because of old people,
,,,,,,,,,,,,Ugzd6eRdCn0eIlIztgh4AaABAg.93MxkwLoB5293U7BuUIcU1,Lochlan Penrose,/channel/UCe9YE0hg5mDJqLChK9OrNSw,https://yt3.ggpht.com/a/AGF-l79MIpGb7sy9BtmMG-_XWJg-CtLaOMxt4lOrZg=s32-c-k-c0xffffffff-no-rj-mo,@Emma Hurley too many people will die because of idiots,
,,,,,,,,,,,,Ugzd6eRdCn0eIlIztgh4AaABAg.93MxkwLoB5293U7DH5i2O7,Kyaw Min Tun,/channel/UCPAYttN8swTNJw5RipNsOtw,https://yt3.ggpht.com/a/AGF-l7-G7e-gKk7fXHVVnrMWHQtxEWP8vl0Tnb_pwg=s32-c-k-c0xffffffff-no-rj-mo,Mate not for nathen to Wipe out the terrorism pull your head in fighting for the right of the country to make America great,
,,,,,,,,,,,,Ugzd6eRdCn0eIlIztgh4AaABAg.93MxkwLoB5293U7dLTeCuh,Lochlan Penrose,/channel/UCe9YE0hg5mDJqLChK9OrNSw,https://yt3.ggpht.com/a/AGF-l79MIpGb7sy9BtmMG-_XWJg-CtLaOMxt4lOrZg=s32-c-k-c0xffffffff-no-rj-mo,@Kyaw Min Tun I'm not trying to start anything but if ww3 did happen then lots of innocent lives will be lost all because of they wanted to make their country grate and powerful again tbh it's all pathetic,
,,,,,,,,,,,,Ugzd6eRdCn0eIlIztgh4AaABAg.93MxkwLoB5293U7py02hpo,Ak Gaming YTC,/channel/UCAmyHEUqgqr-gNp-gpfg7Fw,https://yt3.ggpht.com/a/AGF-l78BU38jUNsvRPPT1ZO0Ecd5U7uhSJF1d33DWw=s32-c-k-c0xffffffff-no-rj-mo,Yeah it's zackley,
,,,,,,,,,,,,Ugzd6eRdCn0eIlIztgh4AaABAg.93MxkwLoB5293U8t1aEViX,Kyaw Min Tun,/channel/UCPAYttN8swTNJw5RipNsOtw,https://yt3.ggpht.com/a/AGF-l7-G7e-gKk7fXHVVnrMWHQtxEWP8vl0Tnb_pwg=s32-c-k-c0xffffffff-no-rj-mo,@Lochlan Penrose doesn't matter we are fighting to save our country,
,,,,,,,,,,,,Ugzd6eRdCn0eIlIztgh4AaABAg.93MxkwLoB5293U9JPUfdMj,Lochlan Penrose,/channel/UCe9YE0hg5mDJqLChK9OrNSw,https://yt3.ggpht.com/a/AGF-l79MIpGb7sy9BtmMG-_XWJg-CtLaOMxt4lOrZg=s32-c-k-c0xffffffff-no-rj-mo,@Kyaw Min TunOh so millions of people die and it doesn't matter,
,,,,,,,,,,,,Ugzd6eRdCn0eIlIztgh4AaABAg.93MxkwLoB5293U9_pBaLdQ,Lochlan Penrose,/channel/UCe9YE0hg5mDJqLChK9OrNSw,https://yt3.ggpht.com/a/AGF-l79MIpGb7sy9BtmMG-_XWJg-CtLaOMxt4lOrZg=s32-c-k-c0xffffffff-no-rj-mo,@Kyaw Min Tun so If we die it doesnt matter to you just to protect America well dumbass it's not call would war for nothing even America will get hit as well as sad as that is it's all pointless,
,,,,,,,,,,,,Ugzd6eRdCn0eIlIztgh4AaABAg.93MxkwLoB5293U9d1dXaFw,Wantsumbread,/channel/UCL3GZ1RIfOgUoogu8ndgGXA,https://yt3.ggpht.com/a/AGF-l79Soehp_0G935tRaC1X-aH0MkDUNLpipU60IQ=s32-c-k-c0xffffffff-no-rj-mo,"@Teuku Fathurrahman You guys love war yet you guys lost in Vietnam, North Korea, Iraq,Afghanistan your even losing the drug war against the Cartels",
,,,,,,,,,,,,Ugzd6eRdCn0eIlIztgh4AaABAg.93MxkwLoB5293U9yEgJxmH,Teuku Fathurrahman,/channel/UCCY2zM12WrKNT1BdJT4EgZQ,https://yt3.ggpht.com/a/AGF-l7-ozjLW6INu9nmT_VHUD_ceXsF9Vdpl6ltPlA=s32-c-k-c0xffffffff-no-rj-mo,@Wantsumbread we all love war..do not be a hypocrite,
,,,,,,,,,,,,Ugzd6eRdCn0eIlIztgh4AaABAg.93MxkwLoB5293UA2JqlT-m,Kyaw Min Tun,/channel/UCPAYttN8swTNJw5RipNsOtw,https://yt3.ggpht.com/a/AGF-l7-G7e-gKk7fXHVVnrMWHQtxEWP8vl0Tnb_pwg=s32-c-k-c0xffffffff-no-rj-mo,@Lochlan Penrose iran doesn't have the power to end use chill,
,,,,,,,,,,,,Ugzd6eRdCn0eIlIztgh4AaABAg.93MxkwLoB5293UI2VzuaDu,Charles Webb,/channel/UCIITlwvp0zXD5e9DXLPXFlw,https://yt3.ggpht.com/a/AGF-l7_BWrqfllQ97SqZbiM7lRQE3SEeIIlVdlzUPQ=s32-c-k-c0xffffffff-no-rj-mo,"You make mr sick , its your freedom!! God help u",
,,,,,,,,,,,,Ugzd6eRdCn0eIlIztgh4AaABAg.93MxkwLoB5293UMicwitGu,Randy Jackson,/channel/UC3OUnE793BIWGBwuXt4dkeA,https://yt3.ggpht.com/a/AGF-l7_P6T0WThGOXANoUNqnOmeXfYAe9OrtbtwYIQ=s32-c-k-c0xffffffff-no-rj-mo,Jane Doe you act like there entire army can just come to the us and destroy every city,
,,,,,,,,,,,,Ugzd6eRdCn0eIlIztgh4AaABAg.93MxkwLoB5293Uf_Ty1Bbl,Anna Peer-Drake,/channel/UCWZt7QL4y0B8UM7nzdBlW9g,https://yt3.ggpht.com/a/AGF-l79HL8vkAGidAkMOwPyrIrWgfW79S17YrwXEXA=s32-c-k-c0xffffffff-no-rj-mo,@Teuku Fathurrahman you so stupid!,
,,,,,,,,,,,,Ugzd6eRdCn0eIlIztgh4AaABAg.93MxkwLoB5293UwXNLbRBw,Frost Gamer,/channel/UChRsY6mJMOAFQZCB9dTTkWA,https://yt3.ggpht.com/a/AGF-l7-wc9YUJA_yn-cEF_URNureZOzzI0FQHVYsUQ=s32-c-k-c0xffffffff-no-rj-mo,@Jane Doe You do realize the US started this... Right?,
,,,,,,,,,,,,Ugzd6eRdCn0eIlIztgh4AaABAg.93MxkwLoB5293VSf0f4SzZ,Andr0meda,/channel/UC1bAC-sUZm59omZtX8LziTw,https://yt3.ggpht.com/a/AGF-l79_mt4M905aftQuPBJCoLgLj2gtEdrGYIyhJA=s32-c-k-c0xffffffff-no-rj-mo,"@Jane Doe ""it's not for oil it's for freedom""  That's what republicans said during the vietnam war. Now that war is viewed as useless. You'll grow up one day and learn.",
,,,,,,,,,,,,Ugzd6eRdCn0eIlIztgh4AaABAg.93MxkwLoB5293VekX--n5w,sun shine,/channel/UCtUhEQ9JwG14JWgcazS92AQ,https://yt3.ggpht.com/a/AGF-l79Ss75NPbmrUPEiZagQP4w3VfBUtX4gvtbblw=s32-c-k-c0xffffffff-no-rj-mo,Jane Doe yeah it is because trump just wants to start war cause he thinks he will get re-elected but he just risking lives for himself how selfish :(,
,,,,,,,,,,,,Ugzd6eRdCn0eIlIztgh4AaABAg.93MxkwLoB5293WpgLh0uGi,alfa146,/channel/UCbqQZTQ7tWBTybbBPpmA_Wg,https://yt3.ggpht.com/a/AGF-l7_kQxiYvrGPpw_ienKYQbC5ltfTEloY8USXDA=s32-c-k-c0xffffffff-no-rj-mo,@OTG_SHOCK that was Polen who started the WW II,
,,,,,,,,,,,,Ugzd6eRdCn0eIlIztgh4AaABAg.93MxkwLoB5293X3ddUGEJM,Sir.Lithium,/channel/UCxJ9jNLehTfnsRpWktub6gw,https://yt3.ggpht.com/a/AGF-l78ZloIxrbduRQ4p9XntBnUFVs9f6FShT0WHLg=s32-c-k-c0xffffffff-no-rj-mo,"Sowvvylee go ahead coward, make sure you booked a flight to go and live in iran too",
,,,,,,,,,,,,Ugzd6eRdCn0eIlIztgh4AaABAg.93MxkwLoB5293X5PLnHQ1R,Mohammed Malallah,/channel/UCk-D8pWWzsQK5Gk1h_oAj6g,https://yt3.ggpht.com/a/AGF-l7-QZFd-svZDjC7zKc4Ut4KwRnqRAHx4-kcM_A=s32-c-k-c0xffffffff-no-rj-mo,Randy Louis are you dumb USA didn’t start world war 2 and Germany started it btw that general killed millions he murdered them. A serial killer who kills a couple of people gets a death sentance.,
,,,,,,,,,,,,Ugzd6eRdCn0eIlIztgh4AaABAg.93MxkwLoB5293XA3h57P6I,HerikzoonH,/channel/UCPDF1XfLtRU-_p0Gw_u4xnw,https://yt3.ggpht.com/a/AGF-l78kQC4qZ-Yy7YDygnmKK3mAcsyJ0mzvt9o05Q=s32-c-k-c0xffffffff-no-rj-mo,@Jane Doe 🤣🤣🤣🤣 GET LOST.,
,,,,,,,,,,,,Ugzd6eRdCn0eIlIztgh4AaABAg.93MxkwLoB5293XrjP9JfUf,samira karim,/channel/UCKufzIOPaUeF1DxRkn_o-7A,https://yt3.ggpht.com/a/AGF-l7_xYxzocrUkwHvanQXcnfUAM53r8ARCwbLmmw=s32-c-k-c0xffffffff-no-rj-mo,Fighting for thé sionistes,
,,,,,,,,,,,,Ugzd6eRdCn0eIlIztgh4AaABAg.93MxkwLoB5293XrrKLv0Pz,samira karim,/channel/UCKufzIOPaUeF1DxRkn_o-7A,https://yt3.ggpht.com/a/AGF-l7_xYxzocrUkwHvanQXcnfUAM53r8ARCwbLmmw=s32-c-k-c0xffffffff-no-rj-mo,"@Jane Doe yeah, your country of terorists",
,,,,,,,,,,,,Ugzd6eRdCn0eIlIztgh4AaABAg.93MxkwLoB5293XrtPLMbSM,Ꭵ ᎴᎧᏁᏖ ᏦᏁᎧᏇ,/channel/UCKFw_NSn93TWF9nxImjGegw,https://yt3.ggpht.com/a/AGF-l78eF-bdkKUfJATRAzgdD-cYlulXtKL-40VITA=s32-c-k-c0xffffffff-no-rj-mo,@Randy Louis u must be a 9 year old germany started ww2,
,,,,,,,,,,,,UgwBjhBF5DevUELbn3F4AaABAg.93MwFJMKEnI93NKAQj42SZ,Bob Birdsong,/channel/UCTTBMkyb6FM-SjW4smkBjng,https://yt3.ggpht.com/a/AGF-l7_XR4GgXZ8G5NEcdT1xC90iQbqIFyEi9VENWg=s32-c-k-c0xffffffff-no-rj-mo,Crazed2550 \nExactly my thoughts. This new dlc expansion will be great,
,,,,,,,,,,,,UgwBjhBF5DevUELbn3F4AaABAg.93MwFJMKEnI93QQb_kkRC0,CS short ok,/channel/UCBTIIpkU9SKdpL-X0U95dvg,https://yt3.ggpht.com/a/AGF-l7_zPUiLeYSM8tzEi5uEHv4tHsQkxgNKHci20g=s32-c-k-c0xffffffff-no-rj-mo,Its happening again,
,,,,,,,,,,,,UgwBjhBF5DevUELbn3F4AaABAg.93MwFJMKEnI93QvJRcWN2B,Yo Mamma,/channel/UCxLXXvKjpfm4XRjSqI8ypqQ,https://yt3.ggpht.com/a/AGF-l795RAcuKBybOLJ_mXEAZmDGVDTY_Rje98osPA=s32-c-k-c0xffffffff-no-rj-mo,"@Bob Birdsong VR has come a long way, now we all get to play on the RL server.",
,,,,,,,,,,,,UgxpPrwPT7Jmsr3-xEN4AaABAg.93Mt3YJc0wF93QMi5MbA68,SAMUEL TORRES,/channel/UCvP2M3RSMZznFN4fSO6jqAg,https://yt3.ggpht.com/a/AGF-l798O4urO4TFOHquNZV9iK74ffyRO26Y-jwNAA=s32-c-k-c0xffffffff-no-rj-mo,Bukit Barisan thats not going to happen,
,,,,,,,,,,,,UgwSgGn1O-kzsJqSNwR4AaABAg.93MlqAjMtPR93R8Gtl20iE,jjxrden,/channel/UChq7zS7dLUptWAJPXL1W4JQ,https://yt3.ggpht.com/a/AGF-l7-9DXbL1OTxGhpNAy6o0VCOarHWhkJ5fSfQWg=s32-c-k-c0xffffffff-no-rj-mo,Hopefully it doesn’t,
,,,,,,,,,,,,UgwSgGn1O-kzsJqSNwR4AaABAg.93MlqAjMtPR93RCKYBqruf,Gigi D,/channel/UCYA8tOu1kmNNilSItM6Ak0Q,https://yt3.ggpht.com/a/AGF-l7-FKyRfTtu1yJessr5bDTKVEGdx1dqk9Zv8AQ=s32-c-k-c0xffffffff-no-rj-mo,"none of us want war, but we also dont want a terrorist threatening us all the time, either",
,,,,,,,,,,,,UgxipPNm1CWNBPyHsyF4AaABAg.93Mlk0kcQXB93RcSZNQvM7,That's right i chose my name to be random,/channel/UClZXV1d0q3Bedx3nZiGK2Bw,https://yt3.ggpht.com/a/AGF-l7-iFellWedZoZHTSnAiri6FAyyQNrCEHM_mBw=s32-c-k-c0xffffffff-no-rj-mo,"Whoever gets the most kills wins $1,000,000,01",
,,,,,,,,,,,,UgwGFJ1w1cn_NzsxkKR4AaABAg.93MkmpVqI6V93PesZyE9TE,Spammer Rage,/channel/UCFK1C-mxc79Afk82s1E_4iA,https://yt3.ggpht.com/a/AGF-l78ZKA1FXiwAcJsa1KegtIKP27DR9G2OY6qyZw=s32-c-k-c0xffffffff-no-rj-mo,Young yes. Innocent. No. \n\n\nAll are dirty. Some are just smarter than others.,
,,,,,,,,,,,,UgwGFJ1w1cn_NzsxkKR4AaABAg.93MkmpVqI6V93Pifl9j5sB,Johnny Ledoine,/channel/UCJxNCfi42-Znt7ESXcVlk7g,https://yt3.ggpht.com/a/AGF-l79M9wdYjrqWN0PU2vdlYGUbyEIey-UZHXbw6w=s32-c-k-c0xffffffff-no-rj-mo,Innocent young lives? Yea right...,
,,,,,,,,,,,,UgwrUuoNIuMp6skQYnB4AaABAg.93Mk798G8q893PhEpmOyjb,irfan123100,/channel/UCDLvceg2ePym5HdkP0vlJgg,https://yt3.ggpht.com/a/AGF-l798qAuT3AICmPAVweBg1aysRNnZJZ1-g8z9-A=s32-c-k-c0xffffffff-no-rj-mo,religions should disappear from the world.,
,,,,,,,,,,,,UgwMYRxZdtTKWcbnu8p4AaABAg.93MfYXIiMHA93RTWVto1B8,MarinRayado,/channel/UCMPn2hIBvjjHlBsepPLucAQ,https://yt3.ggpht.com/a/AGF-l79Tv3UcdsMSHh6k6YVf80h7E8xMgjprHng70A=s32-c-k-c0xffffffff-no-rj-mo,SØuͥlkͣiͫήg yep they will. They’re called demons. NEW WORLD ORDER. ONE GOVERNMENT FOR ALL. Be ready. BE PREPARED.,
,,,,,,,,,,,,Ugx-E1Zw10UNFEzBxlt4AaABAg.93MdMQe4UbU93PiQIlQ9XK,Amazing kangaskhan XD,/channel/UCgdAnU5fcUOS25goCMDC_uw,https://yt3.ggpht.com/a/AGF-l783o--f8Qa483qk3yOtiRHqh6yNStjVOIcx3g=s32-c-k-c0xffffffff-no-rj-mo,That’s not how the Vietnam war started,
,,,,,,,,,,,,Ugx-E1Zw10UNFEzBxlt4AaABAg.93MdMQe4UbU93RHxGeAytu,Kayla Nguyen,/channel/UCAlvgOcGP8d9t8vdM-AxOlQ,https://yt3.ggpht.com/a/AGF-l79viAzovWhOmplvdasr744gi8plSg3qYGk4EQ=s32-c-k-c0xffffffff-no-rj-mo,"Hi Jacquez,\n\nIt is not like Vietnam War. There is no jungles in The Middle East. And President Trump will send in all the drones. He does not mess around, just saying.",
,,,,,,,,,,,,Ugx-E1Zw10UNFEzBxlt4AaABAg.93MdMQe4UbU93RPYvtGdTQ,David Wayne Girod,/channel/UCOjWTZPHawcA9Rn14PKsaVA,https://yt3.ggpht.com/a/AGF-l7-2DKcXQ5P9lfzQQi6vefv4LK39qcoPj5tP=s32-c-k-c0xffffffff-no-rj-mo,Why think the worse of everything and blame everything on Trump .\nYou know a lot of Democrats does not know the General of Iran is responsible for killing 608 of our American soldiers and one happen to be my dad.   Im glad President Trump did what he did i don't know how you feel about it being a far left liberal you probably hate Trump for it huh?,
,,,,,,,,,,,,Ugx-E1Zw10UNFEzBxlt4AaABAg.93MdMQe4UbU93RRcyYZY9d,Dario Pacheco,/channel/UCqPKA_Wa7QhtIV1_oNeYguA,https://yt3.ggpht.com/a/AGF-l7-JG2yv5yhatxilxAYxfcGdNPFjQmGC1I5lCg=s32-c-k-c0xffffffff-no-rj-mo,"David Wayne Girod damn bro, I’m sorry for your loss🙏",
,,,,,,,,,,,,Ugx-E1Zw10UNFEzBxlt4AaABAg.93MdMQe4UbU93RRmPAynVC,Kayla Nguyen,/channel/UCAlvgOcGP8d9t8vdM-AxOlQ,https://yt3.ggpht.com/a/AGF-l79viAzovWhOmplvdasr744gi8plSg3qYGk4EQ=s32-c-k-c0xffffffff-no-rj-mo,"@David Wayne Girod \nHi David,\nSorry to hear about your dad's loss. May The Lord give u peace in these difficult times. God bless u and America.",
,,,,,,,,,,,,UgwwuLkDGB6rfxdq4-54AaABAg.93MasqrQRqk93P_7MSNmSQ,Elmo,/channel/UCxuOymdk6ZH_jZgcpkep7ag,https://yt3.ggpht.com/a/AGF-l798WrO7CfCcg1qRaw7OAUnDdUWFT5boK7fdYA=s32-c-k-c0xffffffff-no-rj-mo,02BLACKGT 209 lmao,
,,,,,,,,,,,,UgwwuLkDGB6rfxdq4-54AaABAg.93MasqrQRqk93Qb0uk-tmZ,Daniel Koob,/channel/UC2Mp7jvPT764BPY80RKOJ1A,https://yt3.ggpht.com/a/AGF-l7800i5Z8xCsYN8DjHA1EwjkOmaeOksqIE9I8A=s32-c-k-c0xffffffff-no-rj-mo,‘Mercia,
,,,,,,,,,,,,UgwYMhk0NGtI93M9fBF4AaABAg.93MXS-Fi9Vz93QLrzfckgN,Josafath Luna,/channel/UCQzJh27UDZRjICXSYTxx_kg,https://yt3.ggpht.com/a/AGF-l78CQH1OKy-8nOH1l-vKuKhjpD-tK90i700LpA=s32-c-k-c0xffffffff-no-rj-mo,Alejandro Zuniga it's no big deal for them we will keep breeding and they will keep feeding as long as that is possible there's no need for them to come in between,
,,,,,,,,,,,,Ugybl2hkrMN7PqNWVJF4AaABAg.93MWGBipuTR93Q6Sm_ianE,Skengzz,/channel/UC3SkEgH_En2w8HftPxmyisw,https://yt3.ggpht.com/a/AGF-l7-vw7AcPNpZluzczrRwPyPDoKsKX70QaH3lJg=s32-c-k-c0xffffffff-no-rj-mo,You're  dumb.,
,,,,,,,,,,,,UgweKjjueZPttMHyNnd4AaABAg.93MUs5yfZD593QQjeqLQyN,wolvesfan1973,/channel/UCNXi5o74ICfK8zmW4Tufm2A,https://yt3.ggpht.com/a/AGF-l7-6bEV2xTaAhF4RG_EL8STFwiQJaVUYFR615w=s32-c-k-c0xffffffff-no-rj-mo,"Actually its sad but yes they do know, all too well. The 82nd Airborne Division has been in every conflict since WWII with constant deployments to both Iraq and Afghanistan since the beginning.",
,,,,,,,,,,,,UgyV2QsKH9QXn94EDLF4AaABAg.93MTLD6ZGzR93PNVd4UF2G,DanTory,/channel/UCqI1gRDTl4XDhfrWKwmNG1Q,https://yt3.ggpht.com/a/AGF-l7_nstqnACS7lwYq304sTZxrfdwQh0G74cphLA=s32-c-k-c0xffffffff-no-rj-mo,"I would agree with that ,but America dosnt need any support against Iran ,we would need to get involved if someone like Russia or China were to give support to them though,then it would be best for us to be involved because if there is the slightest chance Russia or China can win the presumed war it would be in our best interest to not let it happen ,no matter how bad they say America is, against these countrys it's miles ahead as far as politics go.",
,,,,,,,,,,,,UgyV2QsKH9QXn94EDLF4AaABAg.93MTLD6ZGzR93Pfa1HCKRB,Midgee,/channel/UC1hzfsnzQCCMqQiMHwQIAvA,https://yt3.ggpht.com/a/AGF-l7_1TpV0qMax99FGwYwOx1kciTqQGVLagp2oUQ=s32-c-k-c0xffffffff-no-rj-mo,"DanTory Agreed, also I’m sure Iran started this by attacking an embassy.",
